player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_vision,mentality_penalties,mentality_composure,defending_defensive_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_gk_diving,goalkeeping_gk_handling,goalkeeping_gk_kicking,goalkeeping_gk_positioning,goalkeeping_gk_reflexes,url,mentality_attack_position
247179,FC 26,L. Müller,Leon Müller,"Leon Müller (born 11 August 2000) is a German footballer who plays as a central defensive midfielder for German club MSV Duisburg. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/247/179/26_360.png,186,75,2000-08-11,"CDM, RB, CM",63,70,900000,500,Right,3,2,1,Normal (185+),No,1500000,,1825,MSV Duisburg,2076,3. Liga,https://cdn.sofifa.net/meta/team/3318/30.png,5,RES,19,"Jul 1, 2024",2026,51,55,35,68,42,60,49,56,64,70,62,53,70,58,69,61,53,44,67,58,61,59,65,46,44,55,62,59,9,8,14,11,5,https://sofifa.com/player/247179/leon-muller/260010/,52
186507,FC 26,C. Landu-Landu,Christian Landu-Landu,"Christian Landu-Landu (Christian Tamba Landu-Landu, born 25 January 1992) is a Norwegian footballer who plays as a central defensive midfielder for Norwegian club Bryne FK. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/186/507/26_360.png,183,83,1992-01-25,"CDM, CM",63,63,240000,1000,Right,3,2,1,Stocky (170-185),No,300000,,1523,Bryne FK,41,Eliteserien,https://cdn.sofifa.net/meta/team/8775/30.png,5,SUB,4,"Jan 17, 2023",2025,54,36,64,61,56,61,49,46,60,63,64,52,64,65,55,67,78,52,81,59,63,62,55,32,57,63,60,58,16,11,13,14,13,https://sofifa.com/player/186507/christian-landu-landu/260010/,62
278156,FC 26,M. Grimaldi,Matthew Grimaldi,"Matthew Grimaldi (born 28 November 2003) is an Australian soccer player who plays as a left midfield for Australian club Melbourne Victory. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/278/156/26_360.png,175,67,2003-11-28,"LM, RM, ST, LW",63,75,1200000,2000,Right,4,3,1,Lean (170-185),No,1700000,,111397,Melbourne Victory,351,A-League Men,https://cdn.sofifa.net/meta/team/958/30.png,5,RES,7,"Sep 13, 2025",2026,60,60,48,62,53,62,60,58,58,62,71,69,75,57,73,59,64,58,68,50,58,45,60,48,59,40,48,44,12,8,9,9,11,https://sofifa.com/player/278156/matthew-grimaldi/260010/,58
271757,FC 26,Rubén Gómez,Rubén Gómez Peris,"Rubén Gómez (born 24 January 2002) is a Spanish footballer who plays as a goalkeeper for Spanish club Villarreal CF. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/271/757/26_360.png,185,73,2002-01-24,GK,63,71,925000,4000,Right,3,1,1,Normal (185+),No,2100000,,483,Villarreal CF,53,La Liga,https://cdn.sofifa.net/meta/team/3477/30.png,5,RES,31,"Oct 25, 2024",2027,23,6,10,26,7,8,11,12,25,10,29,29,60,60,42,46,44,28,46,6,21,20,41,12,23,10,11,14,63,62,61,63,61,https://sofifa.com/player/271757/ruben-gomez-peris/260010/,6
80781,FC 26,I. Varfolomeev,Ivan Varfolomeev,"Ivan Varfolomeev (born 24 March 2004) is a Ukranian footballer who plays as a central defensive midfielder for British club Lincoln City. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/080/781/26_360.png,183,72,2004-03-24,"CDM, CM",63,73,1000000,750,Right,2,2,1,Lean (170-185),No,2000000,,149,Lincoln City,60,League One,https://cdn.sofifa.net/meta/team/305/30.png,5,SUB,24,"Aug 21, 2025",2029,46,40,57,62,38,59,42,40,60,61,65,68,66,62,63,56,66,62,65,41,76,62,59,42,58,60,62,63,14,11,8,10,14,https://sofifa.com/player/80781/ivan-varfolomeev/260010/,51
215693,FC 26,T. Mikkelsen,Thomas Mikkelsen,"Thomas Mikkelsen (Thomas Korsgaard Mikkelsen, born 27 August 1983) is a Danish footballer who plays as a goalkeeper for Danish club Brøndby IF. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/215/693/26_360.png,190,85,1983-08-27,GK,63,63,50000,1000,Right,2,1,1,Normal (185+),No,65000,,269,Brøndby IF,1,Superliga,https://cdn.sofifa.net/meta/team/293/30.png,5,SUB,16,"Jul 1, 2021",2026,16,16,14,48,18,22,18,18,48,40,30,35,32,53,39,47,61,30,72,16,27,22,59,30,45,24,17,12,62,64,63,65,63,https://sofifa.com/player/215693/thomas-mikkelsen/260010/,15
262029,FC 26,M. Sankoh,Mohamed Sankoh,"Mohamed Sankoh (born 16 October 2003) is a Dutch footballer who plays as a striker for German club VfB Stuttgart II. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/262/029/26_360.png,184,79,2003-10-16,ST,63,73,1100000,900,Right,2,3,1,Normal (170-185),Yes,1800000,,110697,VfB Stuttgart II,2076,3. Liga,https://cdn.sofifa.net/meta/team/1445/30.png,5,ST,44,"Jul 2, 2025",2027,43,61,57,58,58,64,47,39,38,59,82,89,74,57,77,60,75,62,65,57,33,21,54,49,56,19,22,15,10,14,11,6,6,https://sofifa.com/player/262029/mohamed-sankoh/260010/,64
73359,FC 26,A. Portillo,Ayrton Portillo,"Ayrton Portillo (Ayrton Nicolás Portillo, born 18 August 2000) is an Argentine footballer who plays as a right back for Argentine club Club Atlético San Martín, on loan from Defensa y Justicia. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/073/359/26_360.png,182,72,2000-08-18,"RB, RM, RW",63,66,600000,3000,Right,3,3,1,Lean (170-185),No,,,111713,Club Atlético San Martín,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/10041/30.png,5,RB,16,,"Dec 31, 2025",62,60,49,60,52,64,54,44,53,62,75,79,65,50,64,62,65,75,66,44,46,54,45,61,48,53,60,58,15,12,7,7,7,https://sofifa.com/player/73359/ayrton-portillo/260010/,63
73615,FC 26,D. Imray,Danny Imray,"Danny Imray (Daniel Edward Peter Imray, born 27 July 2003) is a British footballer who plays as a right back for British club Blackpool FC, on loan from Crystal Palace. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/073/615/26_360.png,178,66,2003-07-27,"RB, RM",63,68,700000,11000,Right,2,2,1,Normal (170-185),No,,,1926,Blackpool FC,60,League One,https://cdn.sofifa.net/meta/team/28/30.png,5,SUB,30,,"Jun 30, 2026",58,56,57,58,49,63,58,44,61,59,83,74,81,60,84,63,71,89,57,46,76,54,60,42,58,53,55,54,6,8,7,13,13,https://sofifa.com/player/73615/danny-imray/260010/,57
79503,FC 26,N. Awortwie-Grant,Nyamekye Awortwie-Grant,"Nyamekye Awortwie-Grant (Louis Nyamekye Awortwie-Grant, born 7 August 2000) is a German footballer who plays as a center back for German club FC Energie Cottbus. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/079/503/26_360.png,193,82,2000-08-07,CB,63,69,700000,500,Right,3,2,1,Lean (185+),No,1200000,,162,FC Energie Cottbus,2076,3. Liga,https://cdn.sofifa.net/meta/team/3322/30.png,5,LCB,23,"Jul 1, 2025",2028,29,24,59,52,19,49,27,20,48,40,66,82,54,61,49,39,75,67,80,20,70,60,37,35,53,60,61,64,12,6,7,12,5,https://sofifa.com/player/79503/nyamekye-awortwie-grant/260010/,39
255120,FC 26,N. Kenneh,Nohan Kenneh,"Nohan Kenneh (born 10 January 2003) is a Liberian footballer who plays as a central defensive midfielder for British club Tranmere Rovers. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/255/120/26_360.png,190,79,2003-01-10,"CDM, CM",63,67,650000,550,Right,3,2,1,Normal (185+),No,1200000,,15048,Tranmere Rovers,61,League Two,https://cdn.sofifa.net/meta/team/201/30.png,5,LCM,42,"Jul 2, 2025",2027,56,50,56,60,52,62,49,38,62,60,58,52,56,61,54,67,65,78,70,57,67,63,61,49,60,58,60,62,7,5,13,5,6,https://sofifa.com/player/255120/nohan-kenneh/260010/,57
277905,FC 26,A. Hiim,Anders Hiim,"Anders Hiim (born 13 September 2002) is a Norwegian footballer who plays as a left back for Norwegian club Sarpsborg 08 FF. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/277/905/26_360.png,174,75,2002-09-13,"LB, LM",63,72,1000000,1000,Left,3,2,1,Normal (170-185),No,1500000,,112199,Sarpsborg 08 FF,41,Eliteserien,https://cdn.sofifa.net/meta/team/2601/30.png,5,RES,21,"Aug 23, 2023",2027,63,27,57,59,29,61,63,30,55,60,75,75,72,57,76,51,71,71,66,29,53,50,59,33,55,49,61,60,7,9,6,12,13,https://sofifa.com/player/277905/anders-hiim/260010/,50
266898,FC 26,L. Etoga,Loïc Etoga,"Loïc Etoga (Cyrille Loïc Onana Etoga, born 1 April 2003) is a Cameroonian footballer who plays as a central defensive midfielder for French club Sporting Club Bastia. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/266/898/26_360.png,187,73,2003-04-01,"CDM, CM",63,72,1000000,1000,Right,3,2,1,Lean (185+),No,2000000,,58,Sporting Club Bastia,17,Ligue 2,https://cdn.sofifa.net/meta/team/430/30.png,5,SUB,29,"Jul 1, 2024",2026,41,42,66,62,40,56,56,61,57,58,64,65,61,57,59,59,71,72,68,60,63,65,51,58,49,61,68,59,12,7,11,12,5,https://sofifa.com/player/266898/loic-etoga/260010/,39
232082,FC 26,A. Tarbell,Andrew Tarbell,"Andrew Tarbell (Andrew Gifford Tarbell, born 7 October 1993) is an American soccer player who plays as a goalkeeper for American club Houston Dynamo. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/232/082/26_360.png,190,88,1993-10-07,GK,63,63,250000,1000,Right,3,1,1,Normal (185+),No,375000,,698,Houston Dynamo,39,Major League Soccer,https://cdn.sofifa.net/meta/team/478/30.png,5,GK,13,"Jan 1, 2023",2025,14,15,12,22,17,15,14,13,25,18,27,31,25,45,29,50,56,26,67,15,22,12,29,19,36,17,12,13,63,62,67,62,68,https://sofifa.com/player/232082/andrew-tarbell/260010/,17
74643,FC 26,I. Hassane,Imourane Hassane,"Imourane Hassane (Hassane Imourane, born 8 April 2003) is a Beninese footballer who plays as a central defensive midfielder for Swiss club Grasshopper Club Zürich. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/074/643/26_360.png,184,74,2003-04-08,"CDM, CM, LB",63,71,1000000,4000,Right,2,2,1,Lean (170-185),No,1700000,,322,Grasshopper Club Zürich,189,Super League,https://cdn.sofifa.net/meta/team/2866/30.png,5,LCM,5,"Jan 7, 2025",2028,37,36,45,63,27,56,34,33,57,59,65,65,56,59,62,43,60,71,68,33,65,57,62,38,45,61,65,63,9,8,14,13,11,https://sofifa.com/player/74643/imourane-hassane/260010/,30
75923,FC 26,G. Tapia,Gonzalo Tapia,"Gonzalo Tapia (Gonzalo Alejandro Tapia Pérez, born 24 February 1996) is a Chilean footballer who plays as a striker for Chilean club CD Palestino. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/075/923/26_360.png,172,78,1996-02-24,ST,63,63,475000,2000,Right,3,2,1,Normal (170-185),No,641000,,111328,CD Palestino,335,Primera Division,https://cdn.sofifa.net/meta/team/9890/30.png,5,SUB,20,"Jan 1, 2025",2027,21,68,64,53,45,59,34,42,51,59,67,68,65,56,69,66,71,68,67,58,59,17,46,65,56,17,18,21,7,14,12,10,12,https://sofifa.com/player/75923/gonzalo-tapia/260010/,65
240019,FC 26,N. Frederiksen,Nikolai Baden Frederiksen,"Nikolai Baden Frederiksen (born 18 May 2000) is a Danish footballer who plays as a striker for Austrian club WSG Tirol. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/240/019/26_360.png,179,71,2000-05-18,"ST, CAM",63,68,725000,3000,Left,3,3,1,Normal (170-185),No,1100000,,15040,WSG Tirol,80,Bundesliga,https://cdn.sofifa.net/meta/team/4080/30.png,5,SUB,8,"Oct 27, 2025",2027,58,62,56,60,60,62,65,66,54,63,73,72,72,61,75,63,70,68,65,61,45,17,62,62,66,27,16,12,6,6,9,15,12,https://sofifa.com/player/240019/nikolai-baden-frederiksen/260010/,63
267412,FC 26,R. Örqvist,Rasmus Örqvist,"Rasmus Örqvist (Dennis Anders Rasmus Örqvist, born 18 October 1998) is a Swedish footballer who plays as a central attacking midfielder for Swedish club IF Brommapojkarna. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/267/412/26_360.png,184,81,1998-10-18,"CAM, CM, ST",63,64,575000,2000,Right,3,3,1,Normal (170-185),No,762000,,111705,IF Brommapojkarna,56,Allsvenskan,https://cdn.sofifa.net/meta/team/3285/30.png,5,SUB,11,"Feb 1, 2024",2026,54,62,58,64,42,63,51,39,62,64,70,67,65,62,66,62,77,75,81,60,65,65,62,44,64,58,64,61,7,7,9,13,14,https://sofifa.com/player/267412/rasmus-orqvist/260010/,65
73364,FC 26,L. Björklund,Lukas Björklund,"Lukas Björklund (Lukas Edvin Björklund, born 16 February 2004) is a Swedish footballer who plays as a center midfield for Swedish club IF Brommapojkarna. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/073/364/26_360.png,185,77,2004-02-16,"CM, CAM, ST",63,76,1200000,1000,Right,3,2,1,Lean (185+),No,2300000,,111705,IF Brommapojkarna,56,Allsvenskan,https://cdn.sofifa.net/meta/team/3285/30.png,5,SUB,30,"Aug 28, 2025",2026,63,62,49,65,57,64,61,58,62,69,70,69,66,59,65,69,62,73,68,60,64,56,58,59,58,39,59,55,10,14,13,14,13,https://sofifa.com/player/73364/lukas-bjorklund/260010/,62
275604,FC 26,F. Roslyng,Frederik Roslyng,"Frederik Roslyng (Frederik Roslyng Christiansen, born 25 December 2005) is a Danish footballer who plays as a center back for German club Holstein Kiel. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/275/604/26_360.png,191,82,2005-12-25,CB,63,76,1100000,3000,Left,3,2,1,Lean (185+),No,2400000,,576,Holstein Kiel,20,2. Bundesliga,https://cdn.sofifa.net/meta/team/3611/30.png,5,SUB,2,"Aug 26, 2025",2029,25,21,65,46,45,37,24,22,43,43,59,60,50,58,50,38,74,52,76,24,64,60,31,37,45,60,67,61,9,5,12,6,8,https://sofifa.com/player/275604/frederik-roslyng/260010/,22
253332,FC 26,F. Mina,Freddy Mina,"Freddy Mina (Freddy Darío Mina Quiñónez, born 24 July 1998) is an Ecuadorian footballer who plays as a right winger for Ecuadorian club LDU Quito. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/253/332/26_360.png,175,70,1998-07-24,"RW, RM, ST",63,63,525000,6000,Right,3,3,1,Lean (170-185),No,1200000,,110986,LDU Quito,2018,Serie A,https://cdn.sofifa.net/meta/team/10779/30.png,5,RES,17,"Jul 3, 2024",2028,56,57,40,58,30,63,38,36,54,62,85,84,71,61,74,61,57,56,50,46,47,49,56,48,60,44,46,45,5,7,11,12,6,https://sofifa.com/player/253332/freddy-mina/260010/,62
70037,FC 26,F. Onyeka,Francis Onyeka,"Francis Onyeka (Francis-Ikechukwu Onyeka, born 29 April 2007) is a German footballer who plays as a central attacking midfielder for German club VfL Bochum 1848, on loan from Bayer 04 Leverkusen. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/070/037/26_360.png,186,72,2007-04-29,"CAM, CM, RM",63,83,1300000,9000,Left,4,3,1,Lean (185+),No,,,160,VfL Bochum 1848,20,2. Bundesliga,https://cdn.sofifa.net/meta/team/999/30.png,5,CAM,21,,"Jun 30, 2026",56,64,55,65,55,69,54,53,62,67,65,68,72,55,61,64,64,60,61,58,42,25,60,61,59,45,48,53,6,9,15,12,11,https://sofifa.com/player/70037/francis-onyeka/260010/,56
73621,FC 26,H. Zwoźny,Hubert Zwoźny,"Hubert Zwoźny (born 17 November 2003) is a Polish footballer who plays as a right midfield for Polish club Korona Kielce. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/073/621/26_360.png,183,80,2003-11-17,"RM, RB",63,71,1100000,1000,Right,3,2,1,Normal (170-185),No,1700000,,111083,Korona Kielce,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/3260/30.png,5,SUB,37,"Jul 1, 2024",2028,58,41,51,65,31,60,50,44,61,62,77,78,71,59,68,52,67,68,60,44,68,56,58,30,61,57,60,59,8,8,13,10,10,https://sofifa.com/player/73621/hubert-zwozny/260010/,60
270485,FC 26,F. Carboni,Franco Carboni,"Franco Carboni (Franco Ezequiel Carboni, born 4 April 2003) is an Argentine footballer who plays as a left back for Italian club Empoli, on loan from Inter. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/270/485/26_360.png,190,76,2003-04-04,"LB, LM",63,72,1000000,6000,Left,2,2,1,Normal (185+),No,,,1746,Empoli,32,Serie B,https://cdn.sofifa.net/meta/team/397/30.png,5,LM,79,,"Jun 30, 2026",61,36,62,60,38,57,62,48,47,59,63,61,50,61,60,48,68,66,65,39,61,59,45,41,55,61,60,63,6,14,12,7,12,https://sofifa.com/player/270485/franco-carboni/260010/,53
242325,FC 26,M. Edjouma,Malcom Edjouma,"Malcom Edjouma (Malcom Sylas Edjouma Laouari, born 8 October 1996) is a Moroccan footballer who plays as a center midfield for Romanian club FCSB. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/242/325/26_360.png,191,88,1996-10-08,"CM, CDM, CAM",63,63,475000,2000,Right,3,3,1,Normal (185+),No,665000,,100761,FCSB,330,Liga I,https://cdn.sofifa.net/meta/team/3444/30.png,5,RES,18,"Feb 2, 2022",2026,49,58,65,60,57,66,51,40,58,66,65,65,62,62,63,68,79,75,82,56,70,65,65,46,61,60,62,60,15,10,14,12,10,https://sofifa.com/player/242325/malcom-edjouma/260010/,65
259990,FC 26,G. Wallentin,Gabriel Wallentin,"Gabriel Wallentin (born 3 April 2001) is a Swedish footballer who plays as a center back for Swedish club Halmstads BK. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/259/990/26_360.png,189,80,2001-04-03,CB,63,72,1000000,1000,Right,3,2,1,Normal (185+),No,1500000,,321,Halmstads BK,56,Allsvenskan,https://cdn.sofifa.net/meta/team/720/30.png,5,RCB,3,"Jan 1, 2019",2027,24,21,60,58,24,47,26,20,53,52,59,56,51,59,52,37,71,58,74,19,59,63,35,36,47,62,64,62,9,7,10,7,7,https://sofifa.com/player/259990/gabriel-wallentin/260010/,22
78999,FC 26,D. Islami,Drilon Islami,"Drilon Islami (born 18 July 2000) is a Kosovan footballer who plays as a central defensive midfielder for Romanian club CFR Cluj. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/078/999/26_360.png,180,75,2000-07-18,"CDM, CM",63,67,625000,2000,Right,2,2,1,Lean (170-185),No,922000,,110816,CFR Cluj,330,Liga I,https://cdn.sofifa.net/meta/team/3599/30.png,5,RES,5,"Jul 1, 2025",2026,47,43,48,64,31,59,49,37,60,62,65,67,59,58,58,53,61,76,68,46,72,63,47,35,62,61,61,57,11,6,9,7,14,https://sofifa.com/player/78999/drilon-islami/260010/,41
240791,FC 26,Marcos Lavín,Marcos Lavín Rodríguez,"Marcos Lavín (born 2 September 1996) is a Spanish footballer who plays as a goalkeeper for French club USL Dunkerque. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/240/791/26_360.png,190,79,1996-09-02,GK,63,65,400000,1000,Right,3,1,1,Normal (185+),No,730000,,111276,USL Dunkerque,17,Ligue 2,https://cdn.sofifa.net/meta/team/1281/30.png,5,SUB,1,"Aug 6, 2025",2026,13,8,14,24,8,7,12,14,23,19,31,31,26,57,38,42,53,18,57,9,25,12,40,11,38,21,13,14,60,64,56,63,65,https://sofifa.com/player/240791/marcos-lavin-rodriguez/260010/,8
254871,FC 26,Lee Kang Hee,Kang Hee Lee,"Lee Kang Hee (Kang-hee Lee, born 24 August 2001) is a Korean footballer who plays as a central defensive midfielder for Austrian club FK Austria Wien. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/254/871/26_360.png,191,78,2001-08-24,"CDM, CB, CM",63,69,700000,3000,Right,3,2,1,Lean (185+),No,1200000,,256,FK Austria Wien,80,Bundesliga,https://cdn.sofifa.net/meta/team/3630/30.png,5,SUB,16,"Jun 27, 2025",2029,44,44,65,60,31,56,41,42,56,62,74,72,87,63,55,43,83,90,81,49,63,61,58,47,50,54,60,53,13,8,8,11,12,https://sofifa.com/player/254871/kang-hee-lee/260010/,56
73624,FC 26,D. Mosengo,Daren Mosengo,"Daren Mosengo (Daren Nbenbege Mosengo, born 11 August 2006) is a French footballer who plays as a center midfield for French club Le Havre AC. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/073/624/26_360.png,180,70,2006-08-11,"CM, CDM",63,76,1100000,2000,Right,2,2,1,Lean (170-185),No,2900000,,1738,Le Havre AC,16,Ligue 1,https://cdn.sofifa.net/meta/team/1055/30.png,5,SUB,78,"Jul 1, 2024",2027,51,52,54,68,47,63,54,48,66,66,53,52,59,63,62,62,56,50,59,50,60,61,62,47,60,56,63,56,7,15,13,6,14,https://sofifa.com/player/73624/daren-mosengo/260010/,57
74392,FC 26,N. Kaján,Norbert Kaján,"Norbert Kaján (Kaján Norbert Gábor, born 11 September 2004) is a Hungarian footballer who plays as a right back for Romanian club Csíkszereda Miercurea Ciuc, on loan from Ferencvárosi Torna Club. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/074/392/26_360.png,179,72,2004-09-11,"RB, LB",63,69,700000,4000,Right,3,2,1,Normal (170-185),No,,,114546,Csíkszereda Miercurea Ciuc,330,Liga I,https://cdn.sofifa.net/meta/team/10282/30.png,5,SUB,55,,"Jun 30, 2026",52,39,48,59,31,61,48,33,60,58,70,68,66,61,71,46,61,73,64,38,58,61,44,39,52,59,63,59,13,10,8,15,11,https://sofifa.com/player/74392/norbert-kajan/260010/,53
279448,FC 26,L. Quattrocchi,Lleyton Quattrocchi,"Lleyton Quattrocchi (born 29 February 1992) is an Australian soccer player who plays as a center back for Australian club Western United. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/279/448/26_360.png,183,75,1992-02-29,CB,63,63,230000,1000,Right,2,2,1,Normal (170-185),No,288000,,114023,Western United,351,A-League Men,https://cdn.sofifa.net/meta/team/238265/30.png,5,RCB,3,"Jul 1, 2025",2026,64,25,59,62,30,61,51,52,57,63,33,33,40,56,66,42,65,71,81,33,63,64,40,38,60,63,61,62,8,15,12,11,10,https://sofifa.com/player/279448/lleyton-quattrocchi/260010/,25
